Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Raw Line,Visitor,Links,Filename
771,25 Augusti 1780,1780-08-25,HIRSCHEN,5,Jac. Ruthishaufer von Gütingen.,Jac. Ruthishaufer von Gütingen,,../../ideas/ocr_mit_claude/0050.txt
772,25 Augusti 1780,1780-08-25,RAABEN,6,"Hr. Helbling, Portrait-Mahler v. Wien.","Hr. Helbling, Portrait-Mahler von Wien",,../../ideas/ocr_mit_claude/0050.txt
773,25 Augusti 1780,1780-08-25,RAABEN,6,Meyer von Hohenems: f. 3.,UNABLE TO PARSE,,../../ideas/ocr_mit_claude/0050.txt
774,25 Augusti 1780,1780-08-25,RAABEN,6,Ant. Muetter von Rheinau.,Ant. Muetter von Rheinau,,../../ideas/ocr_mit_claude/0050.txt
775,25 Augusti 1780,1780-08-25,RAABEN,6,2 Pilger.,,,../../ideas/ocr_mit_claude/0050.txt
776,25 Augusti 1780,1780-08-25,LEUEN,7,Cath. Kellerin von Rheinfelden.,Cath. Kellerin von Rheinfelden,,../../ideas/ocr_mit_claude/0050.txt
777,25 Augusti 1780,1780-08-25,LEUEN,7,1 Landl. 3 Handw.,,,../../ideas/ocr_mit_claude/0050.txt
778,27 Augufti 1780,1780-01-27,SCHWERDT,1,Mr. Esmenjaud de Moulins f. 2.,Mr. Esmenjaud de Moulins,,../../ideas/ocr_mit_claude/0052.txt
779,27 Augufti 1780,1780-01-27,SCHWERDT,1,Baron Krefs. Baron von Holzfchuher.,Baron Krefs. Baron von Holzfchuher,,../../ideas/ocr_mit_claude/0052.txt
780,27 Augufti 1780,1780-01-27,SCHWERDT,1,"Baron von Haller, Pfändfche von Nürnberg.","Baron von Haller, Pfändfche von Nürnberg",Baron (https://de.wikipedia.org/wiki/Baron https://de.wikipedia.org/wiki/Baron_Corbin https://de.wikipedia.org/wiki/Baronet https://de.wikipedia.org/wiki/Baron_Noir https://de.wikipedia.org/wiki/Baron_1898 https://de.wikipedia.org/wiki/Baron_Gautsch https://de.wikipedia.org/wiki/Baroness https://de.wikipedia.org/wiki/Baron_(Familienname) https://de.wikipedia.org/wiki/Baron_Gottfried_Schmiedel https://de.wikipedia.org/wiki/Baron_Hill),../../ideas/ocr_mit_claude/0052.txt
781,27 Augufti 1780,1780-01-27,SCHWERDT,1,Blumer von Glarus.,Blumer von Glarus,Blumer (https://de.wikipedia.org/wiki/Blumer https://de.wikipedia.org/wiki/Blumerode https://de.wikipedia.org/wiki/Blumer_(Familie) https://de.wikipedia.org/wiki/Blumergraben https://de.wikipedia.org/wiki/Blumeray https://de.wikipedia.org/wiki/Blumer_Beck https://de.wikipedia.org/wiki/Blumerberg https://de.wikipedia.org/wiki/Blumer-Marcus https://de.wikipedia.org/wiki/Blumers https://de.wikipedia.org/wiki/Blumert),../../ideas/ocr_mit_claude/0052.txt
782,27 Augufti 1780,1780-01-27,SCHWERDT,1,de Vermenoux de Paris.,de Vermenoux de Paris,,../../ideas/ocr_mit_claude/0052.txt
783,27 Augufti 1780,1780-01-27,SCHWERDT,1,Gallier Commiffaire General de Paris.,Gallier Commiffaire General de Paris,,../../ideas/ocr_mit_claude/0052.txt
784,27 Augufti 1780,1780-01-27,SCHWERDT,1,Mad. Lajard de Toulon.,Mad. Lajard de Toulon,,../../ideas/ocr_mit_claude/0052.txt
785,27 Augufti 1780,1780-01-27,SCHWERDT,1,"Mr. Collon, Mad. Mignot de Barleduc.","Mr. Collon, Mad, Mignot de Barleduc",", Mignot (https://de.wikipedia.org/wiki/Mignot https://de.wikipedia.org/wiki/Mignon_(Gedicht) https://de.wikipedia.org/wiki/Mignon_(Figur) https://de.wikipedia.org/wiki/Mignonnes https://de.wikipedia.org/wiki/Mignon_du_Preez https://de.wikipedia.org/wiki/Mignon_(Batterie) https://de.wikipedia.org/wiki/Mignon_(Oper) https://de.wikipedia.org/wiki/Mignon_Langnas https://de.wikipedia.org/wiki/Mignon_G._Eberhart https://de.wikipedia.org/wiki/Mignon_(Geschichte))",../../ideas/ocr_mit_claude/0052.txt
786,27 Augufti 1780,1780-01-27,SCHWERDT,1,Joly de Geneve.,Joly de Geneve,Joly (https://de.wikipedia.org/wiki/Joly https://de.wikipedia.org/wiki/Jolyon_Palmer https://de.wikipedia.org/wiki/Jolyon_Brettingham_Smith https://de.wikipedia.org/wiki/Joly_Braga_Santos https://de.wikipedia.org/wiki/Jolyne_Gollmitzer https://de.wikipedia.org/wiki/Jolyn_Beer https://de.wikipedia.org/wiki/Jolyn_Huppertz https://de.wikipedia.org/wiki/Joly_%26_Lambert_Electric_Company https://de.wikipedia.org/wiki/Jolyon_Jones https://de.wikipedia.org/wiki/Joly_de_Lotbini%C3%A8re),../../ideas/ocr_mit_claude/0052.txt
787,27 Augufti 1780,1780-01-27,SCHWERDT,1,Robin de Laufanne.,Robin de Laufanne,Robin (https://de.wikipedia.org/wiki/Robin https://de.wikipedia.org/wiki/Robin_Hood https://de.wikipedia.org/wiki/Robin_Williams https://de.wikipedia.org/wiki/Robin_Gosens https://de.wikipedia.org/wiki/Robin_Hood_(2010) https://de.wikipedia.org/wiki/Robinson_Crusoe https://de.wikipedia.org/wiki/Robin_(Batman) https://de.wikipedia.org/wiki/Robin_Hood_%E2%80%93_K%C3%B6nig_der_Vagabunden https://de.wikipedia.org/wiki/Robin_Schulz https://de.wikipedia.org/wiki/Robin_Szolkowy),../../ideas/ocr_mit_claude/0052.txt
788,27 Augufti 1780,1780-01-27,STORCHEN,2,Mr. Jean Barade d'Auvergne.,Mr. Jean Barade d'Auvergne,,../../ideas/ocr_mit_claude/0052.txt
789,27 Augufti 1780,1780-01-27,STORCHEN,2,3 Landl.    1 Handw.    3 Pilger.,,,../../ideas/ocr_mit_claude/0052.txt
790,27 Augufti 1780,1780-01-27,ADLER,3,Hr. Meyer von Efslingen.,Hr. Meyer von Efslingen,Meyer (https://de.wikipedia.org/wiki/Meyer https://de.wikipedia.org/wiki/Meyer_Werft https://de.wikipedia.org/wiki/Meyers_Konversations-Lexikon https://de.wikipedia.org/wiki/Meyer_Lansky https://de.wikipedia.org/wiki/Meyer_Burger_Technology https://de.wikipedia.org/wiki/Meyer_Turku https://de.wikipedia.org/wiki/Meyer_%26_Beck_Handels_KG https://de.wikipedia.org/wiki/Meyer-Optik https://de.wikipedia.org/wiki/Meyer_%26_Meyer https://de.wikipedia.org/wiki/Meyernberg),../../ideas/ocr_mit_claude/0052.txt
791,27 Augufti 1780,1780-01-27,ADLER,3,Noel d'Auvergne.,Noel d'Auvergne,Noel (https://de.wikipedia.org/wiki/Noel https://de.wikipedia.org/wiki/Noel_Gallagher https://de.wikipedia.org/wiki/Noel_Gallagher%E2%80%99s_High_Flying_Birds https://de.wikipedia.org/wiki/Noel_Gallagher%E2%80%99s_High_Flying_Birds/Diskografie https://de.wikipedia.org/wiki/Noeleen_Heyzer https://de.wikipedia.org/wiki/Noel_Redding https://de.wikipedia.org/wiki/Noel_Gallagher%E2%80%99s_High_Flying_Birds_(Album) https://de.wikipedia.org/wiki/Noel_Pix https://de.wikipedia.org/wiki/Noel_Baxter https://de.wikipedia.org/wiki/Noel_Fielding),../../ideas/ocr_mit_claude/0052.txt
792,27 Augufti 1780,1780-01-27,ADLER,3,4 Zurzacher Fuhrleuth.,,,../../ideas/ocr_mit_claude/0052.txt
793,27 Augufti 1780,1780-01-27,ROTHAUS,10,Hr. Weinman aus Bayern. f. 4.,Hr. Weinman aus Bayern,Weinman (https://de.wikipedia.org/wiki/Weinman https://de.wikipedia.org/wiki/Weinmann_Ger%C3%A4te_f%C3%BCr_Medizin https://de.wikipedia.org/wiki/Weinmannia https://de.wikipedia.org/wiki/Weinmannshof https://de.wikipedia.org/wiki/Weinmann_Emergency_Medical_Technology https://de.wikipedia.org/wiki/Weinmann_(Fahrradkomponenten) https://de.wikipedia.org/wiki/Weinmannia_marquesana https://de.wikipedia.org/wiki/Weinmann-Eddy_Merckx https://de.wikipedia.org/wiki/Weinmanufaktur_Stuttgart https://de.wikipedia.org/wiki/Weinmannia_trichosperma),../../ideas/ocr_mit_claude/0052.txt
794,27 Augufti 1780,1780-01-27,ROTHAUS,10,Brix aus Böhmen f. 2.,Brix aus Böhmen,Brix (https://de.wikipedia.org/wiki/Brix https://de.wikipedia.org/wiki/Brixen https://de.wikipedia.org/wiki/Brixen_im_Thale https://de.wikipedia.org/wiki/Brixner_Dom https://de.wikipedia.org/wiki/Brixlegg https://de.wikipedia.org/wiki/Brixton_Motorcycles https://de.wikipedia.org/wiki/Brixner_Domkreuzgang https://de.wikipedia.org/wiki/Brix_Schaumburg https://de.wikipedia.org/wiki/Brixentaler_Bauerntarock https://de.wikipedia.org/wiki/Brixental),../../ideas/ocr_mit_claude/0052.txt
795,27 Augufti 1780,1780-01-27,ROTHAUS,10,Ein Thurgäuer.,,,../../ideas/ocr_mit_claude/0052.txt
796,27 Augufti 1780,1780-01-27,ROTHAUS,10,Ein Kutfcher voe Waldfhut.,,,../../ideas/ocr_mit_claude/0052.txt
797,27 Augufti 1780,1780-01-27,HIRSCHEN,5,Mr. Fornaro von Langenfee f. 2.,Mr. Fornaro von Langenfee,Fornaro (https://de.wikipedia.org/wiki/Fornaro https://de.wikipedia.org/wiki/Fornaroli https://de.wikipedia.org/wiki/FortaRock_Festival https://de.wikipedia.org/wiki/Forna%C3%A7on https://de.wikipedia.org/wiki/Fornarina https://de.wikipedia.org/wiki/Forza_Rossa_Racing https://de.wikipedia.org/wiki/Fornarelli https://de.wikipedia.org/wiki/Fornara https://de.wikipedia.org/wiki/Fornarini https://de.wikipedia.org/wiki/Fornaris),../../ideas/ocr_mit_claude/0052.txt
798,27 Augufti 1780,1780-01-27,HIRSCHEN,5,Jacob Helbling von Rapperfchwil.,Jacob Helbling von Rapperfchwil,,../../ideas/ocr_mit_claude/0052.txt
799,27 Augufti 1780,1780-01-27,HIRSCHEN,5,Ein Thurgäuer.,,,../../ideas/ocr_mit_claude/0052.txt
800,27 Augufti 1780,1780-01-27,HIRSCHEN,5,5 Landl.    1 Handw.,,,../../ideas/ocr_mit_claude/0052.txt
801,27 Augufti 1780,1780-01-27,RAABEN,6,"Hr. Helbling, Portrait-Mahler v. Wien.","Hr. Helbling, Portrait-Mahler von Wien",,../../ideas/ocr_mit_claude/0052.txt
802,27 Augufti 1780,1780-01-27,RAABEN,6,Beker von Glarus.,Beker von Glarus,Beker (https://de.wikipedia.org/wiki/Beker https://de.wikipedia.org/wiki/Bekeris https://de.wikipedia.org/wiki/Bekere https://de.wikipedia.org/wiki/Beker_Cup https://de.wikipedia.org/wiki/Bekenntnisse_des_Hochstaplers_Felix_Krull https://de.wikipedia.org/wiki/Bekenntnis_der_deutschen_Professoren_zu_Adolf_Hitler https://de.wikipedia.org/wiki/Bekenntnisse_einer_Maske https://de.wikipedia.org/wiki/Bekennende_Kirche https://de.wikipedia.org/wiki/Bekenntnisse_des_Hochstaplers_Felix_Krull_(2021) https://de.wikipedia.org/wiki/Bekehrung_(Christentum)),../../ideas/ocr_mit_claude/0052.txt
803,27 Augufti 1780,1780-01-27,RAABEN,6,Ein Appenzeller. f. 2.,,,../../ideas/ocr_mit_claude/0052.txt
804,27 Augufti 1780,1780-01-27,RAABEN,6,4 Pilger.    1 Handw.,,,../../ideas/ocr_mit_claude/0052.txt
805,27 Augufti 1780,1780-01-27,LEUEN,7,"Hr. Chriftian Haag von Augfpurg, Krämer.","Hr. Chriftian Haag von Augfpurg, Krämer",,../../ideas/ocr_mit_claude/0052.txt
806,27 Augufti 1780,1780-01-27,LEUEN,7,4 Landl.    3 Handw.,,,../../ideas/ocr_mit_claude/0052.txt
807,28 Augusti 1780,1780-08-28,SCHWERDT,1,Mr. Esmenjaud de Moulins f. 2.,Mr. Esmenjaud de Moulins,,../../ideas/ocr_mit_claude/0054.txt
808,28 Augusti 1780,1780-08-28,SCHWERDT,1,"Baron Krefs, Baron von Holzfchuh jr.","Baron Krefs, Baron von Holzfchuh jr",,../../ideas/ocr_mit_claude/0054.txt
809,28 Augusti 1780,1780-08-28,SCHWERDT,1,"Baron von Haller, fämtliche von Nürnberg.","Baron von Haller, fämtliche von Nürnberg",Baron (https://de.wikipedia.org/wiki/Baron https://de.wikipedia.org/wiki/Baron_Corbin https://de.wikipedia.org/wiki/Baronet https://de.wikipedia.org/wiki/Baron_Noir https://de.wikipedia.org/wiki/Baron_1898 https://de.wikipedia.org/wiki/Baron_Gautsch https://de.wikipedia.org/wiki/Baroness https://de.wikipedia.org/wiki/Baron_(Familienname) https://de.wikipedia.org/wiki/Baron_Gottfried_Schmiedel https://de.wikipedia.org/wiki/Baron_Hill),../../ideas/ocr_mit_claude/0054.txt
810,28 Augusti 1780,1780-08-28,SCHWERDT,1,Blumer von Glarus.,Blumer von Glarus,Blumer (https://de.wikipedia.org/wiki/Blumer https://de.wikipedia.org/wiki/Blumerode https://de.wikipedia.org/wiki/Blumer_(Familie) https://de.wikipedia.org/wiki/Blumergraben https://de.wikipedia.org/wiki/Blumeray https://de.wikipedia.org/wiki/Blumer_Beck https://de.wikipedia.org/wiki/Blumerberg https://de.wikipedia.org/wiki/Blumer-Marcus https://de.wikipedia.org/wiki/Blumers https://de.wikipedia.org/wiki/Blumert),../../ideas/ocr_mit_claude/0054.txt
811,28 Augusti 1780,1780-08-28,SCHWERDT,1,de Vernenoux de Paris.,de Vernenoux de Paris,,../../ideas/ocr_mit_claude/0054.txt
812,28 Augusti 1780,1780-08-28,SCHWERDT,1,Gallier Commiffaire General de Paris.,Gallier Commiffaire General de Paris,,../../ideas/ocr_mit_claude/0054.txt
813,28 Augusti 1780,1780-08-28,SCHWERDT,1,Mad. Layard de Toulon.,Mad. Layard de Toulon,,../../ideas/ocr_mit_claude/0054.txt
814,28 Augusti 1780,1780-08-28,SCHWERDT,1,"Mr. Collon, Mad. Mignon de Barleduc.","Mr. Collon, Mad, Mignon de Barleduc",", Mignon (https://de.wikipedia.org/wiki/Mignon https://de.wikipedia.org/wiki/Mignon_(Gedicht) https://de.wikipedia.org/wiki/Mignon_(Figur) https://de.wikipedia.org/wiki/Mignonnes https://de.wikipedia.org/wiki/Mignon_du_Preez https://de.wikipedia.org/wiki/Mignon_(Batterie) https://de.wikipedia.org/wiki/Mignon_(Oper) https://de.wikipedia.org/wiki/Mignon_Langnas https://de.wikipedia.org/wiki/Mignon_G._Eberhart https://de.wikipedia.org/wiki/Mignon_(Geschichte))",../../ideas/ocr_mit_claude/0054.txt
815,28 Augusti 1780,1780-08-28,SCHWERDT,1,Joly de Genève.,Joly de Genève,Joly (https://de.wikipedia.org/wiki/Joly https://de.wikipedia.org/wiki/Jolyon_Palmer https://de.wikipedia.org/wiki/Jolyon_Brettingham_Smith https://de.wikipedia.org/wiki/Joly_Braga_Santos https://de.wikipedia.org/wiki/Jolyne_Gollmitzer https://de.wikipedia.org/wiki/Jolyn_Beer https://de.wikipedia.org/wiki/Jolyn_Huppertz https://de.wikipedia.org/wiki/Joly_%26_Lambert_Electric_Company https://de.wikipedia.org/wiki/Jolyon_Jones https://de.wikipedia.org/wiki/Joly_de_Lotbini%C3%A8re),../../ideas/ocr_mit_claude/0054.txt
816,28 Augusti 1780,1780-08-28,SCHWERDT,1,Robin de Laufanne.,Robin de Laufanne,Robin (https://de.wikipedia.org/wiki/Robin https://de.wikipedia.org/wiki/Robin_Hood https://de.wikipedia.org/wiki/Robin_Williams https://de.wikipedia.org/wiki/Robin_Gosens https://de.wikipedia.org/wiki/Robin_Hood_(2010) https://de.wikipedia.org/wiki/Robinson_Crusoe https://de.wikipedia.org/wiki/Robin_(Batman) https://de.wikipedia.org/wiki/Robin_Hood_%E2%80%93_K%C3%B6nig_der_Vagabunden https://de.wikipedia.org/wiki/Robin_Schulz https://de.wikipedia.org/wiki/Robin_Szolkowy),../../ideas/ocr_mit_claude/0054.txt
817,28 Augusti 1780,1780-08-28,SCHWERDT,1,Sachy de Bellentz.,Sachy de Bellentz,Sachy (https://de.wikipedia.org/wiki/Sachy https://de.wikipedia.org/wiki/Sachsen https://de.wikipedia.org/wiki/Sachsen-Anhalt https://de.wikipedia.org/wiki/Sacha_Baron_Cohen https://de.wikipedia.org/wiki/Sachsen-Klasse_(2004) https://de.wikipedia.org/wiki/Sachverst%C3%A4ndiger https://de.wikipedia.org/wiki/Sachsen-Weimar-Eisenach https://de.wikipedia.org/wiki/Sachsenross https://de.wikipedia.org/wiki/Sachsen_(Volk) https://de.wikipedia.org/wiki/Sachbesch%C3%A4digung),../../ideas/ocr_mit_claude/0054.txt
818,28 Augusti 1780,1780-08-28,SCHWERDT,1,Schultheis Curry von Rapperfchweil.,Schultheis Curry von Rapperfchweil,,../../ideas/ocr_mit_claude/0054.txt
819,28 Augusti 1780,1780-08-28,SCHWERDT,1,Grimm & Comp. de Soleure.,UNABLE TO PARSE,,../../ideas/ocr_mit_claude/0054.txt
820,28 Augusti 1780,1780-08-28,STORCHEN,2,Mr. Jean Barade d'Auvergne f. 3.,Mr. Jean Barade d'Auvergne,,../../ideas/ocr_mit_claude/0054.txt
821,28 Augusti 1780,1780-08-28,STORCHEN,2,1 Schaffhaufer Fuhrmann.,,,../../ideas/ocr_mit_claude/0054.txt
822,28 Augusti 1780,1780-08-28,STORCHEN,2,2 Oelhändler von Riedlingen.,,,../../ideas/ocr_mit_claude/0054.txt
823,28 Augusti 1780,1780-08-28,STORCHEN,2,2 Landl.    4 Handw.,,,../../ideas/ocr_mit_claude/0054.txt
824,28 Augusti 1780,1780-08-28,ADLER,3,Hr. Meyer von Efchingen.,Hr. Meyer von Efchingen,Meyer (https://de.wikipedia.org/wiki/Meyer https://de.wikipedia.org/wiki/Meyer_Werft https://de.wikipedia.org/wiki/Meyers_Konversations-Lexikon https://de.wikipedia.org/wiki/Meyer_Lansky https://de.wikipedia.org/wiki/Meyer_Burger_Technology https://de.wikipedia.org/wiki/Meyer_Turku https://de.wikipedia.org/wiki/Meyer_%26_Beck_Handels_KG https://de.wikipedia.org/wiki/Meyer-Optik https://de.wikipedia.org/wiki/Meyer_%26_Meyer https://de.wikipedia.org/wiki/Meyernberg),../../ideas/ocr_mit_claude/0054.txt
825,28 Augusti 1780,1780-08-28,ADLER,3,Noel Corbaffier d'Auvergne.,Noel Corbaffier d'Auvergne,,../../ideas/ocr_mit_claude/0054.txt
826,28 Augusti 1780,1780-08-28,ADLER,3,Jof. Befognier d'Auvergne.,Jof. Befognier d'Auvergne,,../../ideas/ocr_mit_claude/0054.txt
827,28 Augusti 1780,1780-08-28,ADLER,3,3 Landl.    6 Handw.,,,../../ideas/ocr_mit_claude/0054.txt
828,28 Augusti 1780,1780-08-28,ROTHHAUS,4,Mr. Pizzala de Milan.,Mr. Pizzala de Milan,Pizzala (https://de.wikipedia.org/wiki/Pizzala https://de.wikipedia.org/wiki/Pizzakarton https://de.wikipedia.org/wiki/Pizzagate https://de.wikipedia.org/wiki/Pizza-Bande https://de.wikipedia.org/wiki/Pizzale https://de.wikipedia.org/wiki/Pizzasalami https://de.wikipedia.org/wiki/Pizzapackung https://de.wikipedia.org/wiki/Pizza_Hawaii https://de.wikipedia.org/wiki/Pizza_capricciosa https://de.wikipedia.org/wiki/Pizza_Mann_%26_Schnitzelhaus),../../ideas/ocr_mit_claude/0054.txt
829,28 Augusti 1780,1780-08-28,ROTHHAUS,4,Brix aus Böhmen f. 2.,Brix aus Böhmen,Brix (https://de.wikipedia.org/wiki/Brix https://de.wikipedia.org/wiki/Brixen https://de.wikipedia.org/wiki/Brixen_im_Thale https://de.wikipedia.org/wiki/Brixner_Dom https://de.wikipedia.org/wiki/Brixlegg https://de.wikipedia.org/wiki/Brixton_Motorcycles https://de.wikipedia.org/wiki/Brixner_Domkreuzgang https://de.wikipedia.org/wiki/Brix_Schaumburg https://de.wikipedia.org/wiki/Brixentaler_Bauerntarock https://de.wikipedia.org/wiki/Brixental),../../ideas/ocr_mit_claude/0054.txt
830,28 Augusti 1780,1780-08-28,ROTHHAUS,4,Schubelhofer von Alterfchweilen.,Schubelhofer von Alterfchweilen,,../../ideas/ocr_mit_claude/0054.txt
831,28 Augusti 1780,1780-08-28,HIRSCHEN,5,Mr. Fornaro von Langenfee f. 2.,Mr. Fornaro von Langenfee,Fornaro (https://de.wikipedia.org/wiki/Fornaro https://de.wikipedia.org/wiki/Fornaroli https://de.wikipedia.org/wiki/FortaRock_Festival https://de.wikipedia.org/wiki/Forna%C3%A7on https://de.wikipedia.org/wiki/Fornarina https://de.wikipedia.org/wiki/Forza_Rossa_Racing https://de.wikipedia.org/wiki/Fornarelli https://de.wikipedia.org/wiki/Fornara https://de.wikipedia.org/wiki/Fornarini https://de.wikipedia.org/wiki/Fornaris),../../ideas/ocr_mit_claude/0054.txt
832,28 Augusti 1780,1780-08-28,HIRSCHEN,5,1 Landl.,,,../../ideas/ocr_mit_claude/0054.txt
833,28 Augusti 1780,1780-08-28,RABEN,12,"Hr. Helbling, Portrait-Mahler v. Wien.","Hr. Helbling, Portrait-Mahler von Wien",,../../ideas/ocr_mit_claude/0054.txt
834,28 Augusti 1780,1780-08-28,RABEN,12,Nicol. zum Stein von Memmingen f. 2.,Nicol. zum Stein von Memmingen,,../../ideas/ocr_mit_claude/0054.txt
835,28 Augusti 1780,1780-08-28,RABEN,12,Gotthard Marck von Ludwigsburg f. 2.,Gotthard Marck von Ludwigsburg,,../../ideas/ocr_mit_claude/0054.txt
836,28 Augusti 1780,1780-08-28,RABEN,12,30 Pilger.,,,../../ideas/ocr_mit_claude/0054.txt
837,28 Augusti 1780,1780-08-28,LEUEN,7,"Hr. Chriftian Haag von Augfpurg, Krämer.","Hr. Chriftian Haag von Augfpurg, Krämer",,../../ideas/ocr_mit_claude/0054.txt
838,28 Augusti 1780,1780-08-28,LEUEN,7,2 Pilger.    4 Handw.,,,../../ideas/ocr_mit_claude/0054.txt
839,29 Augusti 1780,1780-08-29,SCHWERDT,1,Mr. Esmenjaud de Moulins f. 2.,Mr. Esmenjaud de Moulins,,../../ideas/ocr_mit_claude/0056.txt
840,29 Augusti 1780,1780-08-29,SCHWERDT,1,Baron Krets. Baron von Holzschuher.,Baron Krets. Baron von Holzschuher,,../../ideas/ocr_mit_claude/0056.txt
841,29 Augusti 1780,1780-08-29,SCHWERDT,1,"Baron von Haller, sämtliche von Nürnberg.","Baron von Haller, sämtliche von Nürnberg",Baron (https://de.wikipedia.org/wiki/Baron https://de.wikipedia.org/wiki/Baron_Corbin https://de.wikipedia.org/wiki/Baronet https://de.wikipedia.org/wiki/Baron_Noir https://de.wikipedia.org/wiki/Baron_1898 https://de.wikipedia.org/wiki/Baron_Gautsch https://de.wikipedia.org/wiki/Baroness https://de.wikipedia.org/wiki/Baron_(Familienname) https://de.wikipedia.org/wiki/Baron_Gottfried_Schmiedel https://de.wikipedia.org/wiki/Baron_Hill),../../ideas/ocr_mit_claude/0056.txt
842,29 Augusti 1780,1780-08-29,SCHWERDT,1,Blumer von Glarus.,Blumer von Glarus,Blumer (https://de.wikipedia.org/wiki/Blumer https://de.wikipedia.org/wiki/Blumerode https://de.wikipedia.org/wiki/Blumer_(Familie) https://de.wikipedia.org/wiki/Blumergraben https://de.wikipedia.org/wiki/Blumeray https://de.wikipedia.org/wiki/Blumer_Beck https://de.wikipedia.org/wiki/Blumerberg https://de.wikipedia.org/wiki/Blumer-Marcus https://de.wikipedia.org/wiki/Blumers https://de.wikipedia.org/wiki/Blumert),../../ideas/ocr_mit_claude/0056.txt
843,29 Augusti 1780,1780-08-29,SCHWERDT,1,de Vermenoux de Paris.,de Vermenoux de Paris,,../../ideas/ocr_mit_claude/0056.txt
844,29 Augusti 1780,1780-08-29,SCHWERDT,1,Gallier Commissaire Général de Paris.,Gallier Commissaire Général de Paris,,../../ideas/ocr_mit_claude/0056.txt
845,29 Augusti 1780,1780-08-29,SCHWERDT,1,Mad. Lajard de Toulon.,Mad. Lajard de Toulon,,../../ideas/ocr_mit_claude/0056.txt
846,29 Augusti 1780,1780-08-29,SCHWERDT,1,Dieuast von Basel f. 4.,Dieuast von Basel,"Dieuast (https://de.wikipedia.org/wiki/Die_Astro-Dinos https://de.wikipedia.org/wiki/Die_Astronauten https://de.wikipedia.org/wiki/Diecast_(Band) https://de.wikipedia.org/wiki/Die_Astronauten_(Fernsehserie) https://de.wikipedia.org/wiki/Die_Astronautin https://de.wikipedia.org/wiki/Dieu_est_grand,_je_suis_toute_petite)",../../ideas/ocr_mit_claude/0056.txt
847,29 Augusti 1780,1780-08-29,SCHWERDT,1,Eine Frau aus dem Toggenburg.,Eine Frau aus dem Toggenburg,"Eine Frau (https://de.wikipedia.org/wiki/Eine_Frau https://de.wikipedia.org/wiki/Eine_Frau,_eine_Wohnung,_ein_Roman https://de.wikipedia.org/wiki/Eine_Frau_ohne_Mann_ist_wie_ein_Fisch_ohne_Fahrrad https://de.wikipedia.org/wiki/Eine_Frau_verschwindet_(2012) https://de.wikipedia.org/wiki/Eine_Frau,_die_wei%C3%9F,_was_sie_will https://de.wikipedia.org/wiki/Eine_Frau_an_der_Front https://de.wikipedia.org/wiki/Eine_Frau_f%C3%BCr_den_Marshall https://de.wikipedia.org/wiki/Eine_Frau_unter_Einflu%C3%9F https://de.wikipedia.org/wiki/Eine_Frau_steht_ihren_Mann_(1988) https://de.wikipedia.org/wiki/Eine_Frau_mit_berauschenden_Talenten)",../../ideas/ocr_mit_claude/0056.txt
848,29 Augusti 1780,1780-08-29,SCHWERDT,1,2 Frauen von Lenzburg.,,,../../ideas/ocr_mit_claude/0056.txt
849,29 Augusti 1780,1780-08-29,STORCHEN,2,Mr. Jean Barade d'Auvergne f. 3.,Mr. Jean Barade d'Auvergne,,../../ideas/ocr_mit_claude/0056.txt
850,29 Augusti 1780,1780-08-29,STORCHEN,2,Leontj Süfs aus dem Entlibuch.,Leontj Süfs aus dem Entlibuch,,../../ideas/ocr_mit_claude/0056.txt
851,29 Augusti 1780,1780-08-29,ADLER,3,Hr. Meyer von Efslingen.,Hr. Meyer von Efslingen,Meyer (https://de.wikipedia.org/wiki/Meyer https://de.wikipedia.org/wiki/Meyer_Werft https://de.wikipedia.org/wiki/Meyers_Konversations-Lexikon https://de.wikipedia.org/wiki/Meyer_Lansky https://de.wikipedia.org/wiki/Meyer_Burger_Technology https://de.wikipedia.org/wiki/Meyer_Turku https://de.wikipedia.org/wiki/Meyer_%26_Beck_Handels_KG https://de.wikipedia.org/wiki/Meyer-Optik https://de.wikipedia.org/wiki/Meyer_%26_Meyer https://de.wikipedia.org/wiki/Meyernberg),../../ideas/ocr_mit_claude/0056.txt
852,29 Augusti 1780,1780-08-29,ADLER,3,Noel Corballier d'Auvergne.,Noel Corballier d'Auvergne,,../../ideas/ocr_mit_claude/0056.txt
853,29 Augusti 1780,1780-08-29,ADLER,3,Jof. Befognier d'Auvergne.,Jof. Befognier d'Auvergne,,../../ideas/ocr_mit_claude/0056.txt
854,29 Augusti 1780,1780-08-29,ROTHHAUS,4,Mr. Pizzala de Milan.,Mr. Pizzala de Milan,Pizzala (https://de.wikipedia.org/wiki/Pizzala https://de.wikipedia.org/wiki/Pizzakarton https://de.wikipedia.org/wiki/Pizzagate https://de.wikipedia.org/wiki/Pizza-Bande https://de.wikipedia.org/wiki/Pizzale https://de.wikipedia.org/wiki/Pizzasalami https://de.wikipedia.org/wiki/Pizzapackung https://de.wikipedia.org/wiki/Pizza_Hawaii https://de.wikipedia.org/wiki/Pizza_capricciosa https://de.wikipedia.org/wiki/Pizza_Mann_%26_Schnitzelhaus),../../ideas/ocr_mit_claude/0056.txt
