Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Visitor,Guest_ID,Filename
25875,12 Masti 1734,1734-01-12,ROESSLI,8,"Ein Berner Fuhrmann,",25875,4665145.txt
25876,21 Marti 1784,1784-01-21,STORCHEN,2,"Nr, Parade d’ Auvergne",25876,4665159.txt
25877,21 Marti 1784,1784-01-21,STORCHEN,2,"a Meiarad Fischer. Hr, Schneider von Hechingen:",25877,4665159.txt
25878,21 Marti 1784,1784-01-21,STORCHEN,2,"4 Basier-kubrleüth, ae",25878,4665159.txt
25879,21 Marti 1784,1784-01-21,STORCHEN,2,Hy = Landk,25879,4665159.txt
25880,21 Marti 1784,1784-01-21,STORCHEN,2,"Gr, Mathias Kreillj von Winterlingen =",25880,4665159.txt
25881,21 Marti 1784,1784-01-21,STORCHEN,2,2 > Landal E,25881,4665159.txt
25882,21 Marti 1784,1784-01-21,STORCHEN,2,Re ROTHHAUS.,25882,4665159.txt
25883,21 Marti 1784,1784-01-21,STORCHEN,2,Ar. Brix Glagliändler aus Böhmen [2%,25883,4665159.txt
25884,21 Marti 1784,1784-01-21,STORCHEN,2,= Dominico Pitzala de Mylan ee,25884,4665159.txt
25885,21 Marti 1784,1784-01-21,STORCHEN,2,"Peter Bel)j von Hüningent: 2 Mu,",25885,4665159.txt
25886,21 Marti 1784,1784-01-21,STORCHEN,2,"= Hp, 390 Würtzburg £ 3° Mufi.",25886,4665159.txt
25887,21 Marti 1784,1784-01-21,STORCHEN,2,- Jefr Mertzin von Donau-werth f. 4 Muß,25887,4665159.txt
25888,21 Marti 1784,1784-01-21,STORCHEN,2,= Leipziger -Euhrleute © en,25888,4665159.txt
25889,21 Marti 1784,1784-01-21,STORCHEN,2,Sean > f fand a,25889,4665159.txt
25890,21 Marti 1784,1784-01-21,- = SO BIRSCHEN,406,Mr. Job Marin Pirzala de Mylanıl,25890,4665159.txt
25891,21 Marti 1784,1784-01-21,- = SO BIRSCHEN,406,> Anton Stahl von Rlachberg-,25891,4665159.txt
25892,21 Marti 1784,1784-01-21,- = SO BIRSCHEN,406,Weber von Schaffhausen ige = |,25892,4665159.txt
25893,21 Marti 1784,1784-01-21,- = SO BIRSCHEN,406,Nichael Korn von Bamberg 2 Mus 2,25893,4665159.txt
25894,21 Marti 1784,1784-01-21,- = SO BIRSCHEN,406,Leonhard Fornaro von Langense®« N,25894,4665159.txt
25895,21 Marti 1784,1784-01-21,- = SO BIRSCHEN,406,"Patzj und Frau von St, Gallen»",25895,4665159.txt
25896,21 Marti 1784,1784-01-21,- = SO BIRSCHEN,406,Kühnhold von Nürnberg |,25896,4665159.txt
25897,21 Marti 1784,1784-01-21,- = SO BIRSCHEN,406,Barbara Seha fhauserin von Kempten,25897,4665159.txt
25898,21 Marti 1784,1784-01-21,- = SO BIRSCHEN,406,24 Handw. .. -g Landk,25898,4665159.txt
25899,21 Marti 1784,1784-01-21,- = SO BIRSCHEN,406,"Hr, Jeh- Steiger von Oberglatt:",25899,4665159.txt
25900,21 Marti 1784,1784-01-21,- = SO BIRSCHEN,406,"\Walder von St Gallen, on",25900,4665159.txt
25901,21 Marti 1784,1784-01-21,- = SO BIRSCHEN,406,» Teimpj £3 An Becker von Glarus,25901,4665159.txt
25902,21 Marti 1784,1784-01-21,- = SO BIRSCHEN,406,_ Widmer von Winterthur. -,25902,4665159.txt
25903,21 Marti 1784,1784-01-21,- = SO BIRSCHEN,406,"Hr, Martin Glashändler, aus Böhmen Le",25903,4665159.txt
25904,21 Marti 1784,1784-01-21,- = SO BIRSCHEN,406,a Landmann Handwercket.,25904,4665159.txt
25905,21 Marti 1784,1784-01-21,- = SO BIRSCHEN,406,4 Landl „ Handwe.,25905,4665159.txt
25906,21 Marti 1784,1784-01-21,- = SO BIRSCHEN,406,"ScawAnEN,",25906,4665159.txt
25907,21 Marti 1784,1784-01-21,RN,407,Hi. Ilrich Leüthl von Langnau.,25907,4665159.txt
25908,21 Marti 1784,1784-01-21,RN,407,"Hurter und Frau von Schaffhausen,",25908,4665159.txt
25909,21 Marti 1784,1784-01-21,RN,407,5 3 Landl.,25909,4665159.txt
25910,22 Marti 1784,1784-01-22,ADLER,3,‘io Hiltzinger Muficanten.,25910,4665161.txt
25911,22 Marti 1784,1784-01-22,ADLER,3,3 Laute 2. Handwe,25911,4665161.txt
25912,22 Marti 1784,1784-01-22,= ROTER NT,408,Fir. Zrix Glasländler aus Böhmen b 2°,25912,4665161.txt
25913,22 Marti 1784,1784-01-22,= ROTER NT,408,Deminico Pitzala de #zien ff 2,25913,4665161.txt
25914,22 Marti 1784,1784-01-22,= ROTER NT,408,"Peter bellj von büningent. % Mufi,.",25914,4665161.txt
25915,22 Marti 1784,1784-01-22,= ROTER NT,408,‚Hohl vou Würtzbürg.d..3: Mul,25915,4665161.txt
25916,22 Marti 1784,1784-01-22,= ROTER NT,408,Tobias 2us Melshaen,25916,4665161.txt
25917,22 Marti 1784,1784-01-22,= ROTER NT,408,Je: Vtertzin von Donau-werth £ 4. Muli.,25917,4665161.txt
25918,22 Marti 1784,1784-01-22,= ROTER NT,408,“= Frantzöfischer Werbungs Ofkitier.,25918,4665161.txt
25919,22 Marti 1784,1784-01-22,= ROTER NT,408,"9 Leipziger F uhrleutb,",25919,4665161.txt
25920,22 Marti 1784,1784-01-22,= ROTER NT,408,| 2 Handw. =. Landl =,25920,4665161.txt
25921,22 Marti 1784,1784-01-22,STORCHEN,2,Mr. Joh Marin Pirzala de Mylanı..  =#,25921,4665161.txt
25922,22 Marti 1784,1784-01-22,STORCHEN,2,' Anton Stu) von Flachberge,25922,4665161.txt
25923,22 Marti 1784,1784-01-22,STORCHEN,2,"Weber von Schaffhausen, “=",25923,4665161.txt
25924,22 Marti 1784,1784-01-22,STORCHEN,2,"Michae) Kern „ou Bamberg f 2 Muß,",25924,4665161.txt
25925,22 Marti 1784,1784-01-22,STORCHEN,2,Leoihyrd Foruaro. ven Längenseee,25925,4665161.txt
25926,22 Marti 1784,1784-01-22,STORCHEN,2,"- Pätzj und Frau. ven SE, Gallen. ’",25926,4665161.txt
25927,22 Marti 1784,1784-01-22,STORCHEN,2,"< Kühnrhold von Nürnberg, =",25927,4665161.txt
25928,22 Marti 1784,1784-01-22,STORCHEN,2,4. Prantz Remanı M0° Conitanz £ 3. Mufi. _,25928,4665161.txt
25929,22 Marti 1784,1784-01-22,STORCHEN,2,: _Therelia Schw eitzerin von Worblingenb-2: Mu.,25929,4665161.txt
25930,22 Marti 1784,1784-01-22,STORCHEN,2,| Barbara Sch ıflhausetin von Kempten; 25,25930,4665161.txt
25931,22 Marti 1784,1784-01-22,STORCHEN,2,Be 4 Händw = 4 Landk,25931,4665161.txt
25932,22 Marti 1784,1784-01-22,STORCHEN,2,"Hr, [ch Steiger von Oberglatt.",25932,4665161.txt
25933,22 Marti 1784,1784-01-22,STORCHEN,2,2 Walder. von St Gallen. = A,25933,4665161.txt
25934,22 Marti 1784,1784-01-22,STORCHEN,2,Trümpi (63. IB Becker von Glarus ——,25934,4665161.txt
25935,22 Marti 1784,1784-01-22,STORCHEN,2,"Theodor Zandt von Gars =,",25935,4665161.txt
25936,22 Marti 1784,1784-01-22,STORCHEN,2,Jacob. Schweitzer von Weinflden 2»,25936,4665161.txt
25937,22 Marti 1784,1784-01-22,STORCHEN,2,> Andreas Gyfsler von Uyf 2 :,25937,4665161.txt
25938,22 Marti 1784,1784-01-22,STORCHEN,2,"Ar, Martin G!ashändler, aus Böhmen tz",25938,4665161.txt
25939,22 Marti 1784,1784-01-22,STORCHEN,2,2 Lanal = Handw: 28,25939,4665161.txt
25940,22 Marti 1784,1784-01-22,STORCHEN,2,Ferdinand Brämj von Rapperschweil 62»,25940,4665161.txt
25941,22 Marti 1784,1784-01-22,STORCHEN,2,Boll von Dietikon ee |,25941,4665161.txt
25942,22 Marti 1784,1784-01-22,STORCHEN,2,i Landmann. 3 Handwercker.,25942,4665161.txt
25943,22 Marti 1784,1784-01-22,STORCHEN,2,er SCHWANEN |,25943,4665161.txt
25944,22 Marti 1784,1784-01-22,STORCHEN,2,- Hr. Schmid von Eutzkuch ==,25944,4665161.txt
25945,22 Marti 1784,1784-01-22,STORCHEN,2,| Hurter und Frau von Schaffhausen,25945,4665161.txt
25946,22 Marti 1784,1784-01-22,STORCHEN,2,"""2.3 Laadh FREE",25946,4665161.txt
25947,22 Marti 1784,1784-01-22,STORCHEN,2,&,25947,4665161.txt
25948,24 Marti 1784,1784-01-24,ROTHAUS,4,-Hr Brix Glashändler aus Böhmen: 2,25948,4665165.txt
25949,24 Marti 1784,1784-01-24,ROTHAUS,4,"“ -Fobias: aus We ftphalen, re",25949,4665165.txt
25950,24 Marti 1784,1784-01-24,ROTHAUS,4,Marmier de Gieneve. :,25950,4665165.txt
25951,24 Marti 1784,1784-01-24,ROTHAUS,4,Jacob Brüllmann von Ainischwei £ m,25951,4665165.txt
25952,24 Marti 1784,1784-01-24,ROTHAUS,4,Wagner von Boligen.. :,25952,4665165.txt
25953,24 Marti 1784,1784-01-24,ROTHAUS,4,„et Vertzin von Donau-weith £ + Muh,25953,4665165.txt
25954,24 Marti 1784,1784-01-24,ROTHAUS,4,3. Leipziger Fuhrleüch. :,25954,4665165.txt
25955,24 Marti 1784,1784-01-24,ROTHAUS,4,2 Schwab. ern andl-.,25955,4665165.txt
25956,24 Marti 1784,1784-01-24,HIRSCHEN,5,Nr 2 Maria Pirrata de Mylanı ©,25956,4665165.txt
25957,24 Marti 1784,1784-01-24,HIRSCHEN,5,- Anton Stahl’yon 'Flachberg.,25957,4665165.txt
25958,24 Marti 1784,1784-01-24,HIRSCHEN,5,Miehne: Kärn von Bamberg Gb 2. Mo,25958,4665165.txt
25959,24 Marti 1784,1784-01-24,HIRSCHEN,5,"""Franz Remann von Cor itanz f. 3. Muß, -",25959,4665165.txt
25960,24 Marti 1784,1784-01-24,HIRSCHEN,5,‚Antoine Sefhannj de Mylan. ee,25960,4665165.txt
25961,24 Marti 1784,1784-01-24,HIRSCHEN,5,"- Dom’nico Antoiniettj di l.ug'no,",25961,4665165.txt
25962,24 Marti 1784,1784-01-24,HIRSCHEN,5,"“= Chritopb, Borrer vd.ı Schönenbuch. ä",25962,4665165.txt
25963,24 Marti 1784,1784-01-24,HIRSCHEN,5,Therelia Schweitzerin von Worblingen & 2.-Mufe=-,25963,4665165.txt
25964,24 Marti 1784,1784-01-24,HIRSCHEN,5,Barbara Schaffhauserin von’ Ken ten. en,25964,4665165.txt
25965,24 Marti 1784,1784-01-24,HIRSCHEN,5,at wen en,25965,4665165.txt
25966,24 Marti 1784,1784-01-24,HIRSCHEN,5,-Ar [oh ee von erdlait.,25966,4665165.txt
25967,24 Marti 1784,1784-01-24,HIRSCHEN,5,"Hr, Becker von Glarus",25967,4665165.txt
25968,24 Marti 1784,1784-01-24,HIRSCHEN,5,= ..jaeob Schw itzet- von _Nreinf: den £ %:,25968,4665165.txt
25969,24 Marti 1784,1784-01-24,HIRSCHEN,5,"a Verdan Mr Gentil de Bieune, =",25969,4665165.txt
25970,24 Marti 1784,1784-01-24,HIRSCHEN,5,- Leonij Bertsch von Wettingen,25970,4665165.txt
25971,24 Marti 1784,1784-01-24,HIRSCHEN,5,-Celeftin.Hia ‚llauer. von Schneiüngen.,25971,4665165.txt
25972,24 Marti 1784,1784-01-24,HIRSCHEN,5,3 Land g= 1 Handw.,25972,4665165.txt
25973,24 Marti 1784,1784-01-24,EHER,411,"2er Martin ea ändler, aus Böhmen rn",25973,4665165.txt
25974,24 Marti 1784,1784-01-24,EHER,411,ea,25974,4665165.txt
25975,24 Marti 1784,1784-01-24,R OF SS E B,412,2 ir Hilbertschauser von W: attweil 2 Haude,25975,4665165.txt
25976,24 Marti 1784,1784-01-24,R OF SS E B,412,©  Bollvon Dietikon  ° 4Landk- ;,25976,4665165.txt
25977,24 Marti 1784,1784-01-24,R OF SS E B,412,En Zurzıcher % wnrminn kr,25977,4665165.txt
25978,24 Marti 1784,1784-01-24,R OF SS E B,412,"en SCHWAN-EN,",25978,4665165.txt
25979,24 Marti 1784,1784-01-24,R OF SS E B,412,"ar Jacob Gut von litzkirch. 8 I.andl,",25979,4665165.txt
25980,24 Marti 1784,1784-01-24,R OF SS E B,412,"ie Hurter und Frau von. Schaffhausen,",25980,4665165.txt
25981,24 Marti 1784,1784-01-24,SCHWERDT,1,Fa,25981,4665165.txt
25982,24 Marti 1784,1784-01-24,SCHWERDT,1,a,25982,4665165.txt
25983,24 Marti 1784,1784-01-24,SCHWERDT,1,” BE er 3%,25983,4665165.txt
25984,3 Man 1784,1784-01-03,SCHWERDT,1,"Hr. ofrath a Ar ar Henzler v, Mörfpufg:",25984,4665175.txt
25985,3 Man 1784,1784-01-03,SCHWERDT,1,"}r, Müller von Waldkirch,",25985,4665175.txt
25986,3 Man 1784,1784-01-03,SCHWERDT,1,"-"" Micheilettj di Bellontzona. Dentift:",25986,4665175.txt
25987,3 Man 1784,1784-01-03,SCHWERDT,1,"Sultzer vo» Basel, ° Landl,",25987,4665175.txt
25988,3 Man 1784,1784-01-03,SCHWERDT,1,_ Yanhardt de Geneve- -,25988,4665175.txt
25989,3 Man 1784,1784-01-03,SCHWERDT,1,‘Lauer von Franckfurtli.,25989,4665175.txt
25990,3 Man 1784,1784-01-03,SCHWERDT,1,_ Jefn B Binderin von Sturtgardt.,25990,4665175.txt
25991,3 Man 1784,1784-01-03,SCHWERDT,1,STOR CHE Nr,25991,4665175.txt
25992,3 Man 1784,1784-01-03,SCHWERDT,1,"""Mr, Barade d’ Auvergne. = |",25992,4665175.txt
25993,3 Man 1784,1784-01-03,SCHWERDT,1,Meinrad Fischer . von Hechingen. =,25993,4665175.txt
25994,3 Man 1784,1784-01-03,SCHWERDT,1,Ra de. Savaye,25994,4665175.txt
25995,3 Man 1784,1784-01-03,SCHWERDT,1,ı Landmann. i Handwercker:,25995,4665175.txt
25996,3 Man 1784,1784-01-03,ROTHAUS,4,m. Brix Glashändler aus Böhmen 2» =,25996,4665175.txt
25997,3 Man 1784,1784-01-03,ROTHAUS,4,oininico Pitzala de Manz,25997,4665175.txt
25998,3 Man 1784,1784-01-03,ROTHAUS,4,__ Lobias- aus Weftphalenl 25,25998,4665175.txt
25999,3 Man 1784,1784-01-03,ROTHAUS,4,- Niarmier de Geneve 9 Land,25999,4665175.txt
26000,3 Man 1784,1784-01-03,ROTHAUS,4,Anton Schram von Rentlingen.,26000,4665175.txt
26001,3 Man 1784,1784-01-03,ROTHAUS,4,Joseph - Vase von Arsch =,26001,4665175.txt
26002,3 Man 1784,1784-01-03,ROTHAUS,4,Xaverj- | ı Längnatı Sr Mall.,26002,4665175.txt
26003,3 Man 1784,1784-01-03,ROTHAUS,4,- Virich Eher Sulgen I 2 =,26003,4665175.txt
26004,3 Man 1784,1784-01-03,ROTHAUS,4,"Ei, Laufer von apperschweil",26004,4665175.txt
26005,3 Man 1784,1784-01-03,ROTHAUS,4,"Jeht- Mertzin er Donau-w serth & A Muß,",26005,4665175.txt
26006,3 Man 1784,1784-01-03,ROTHAUS,4,"Be.ne HE N,",26006,4665175.txt
26007,3 Man 1784,1784-01-03,ROTHAUS,4,Mr Joh Marin a de Mylanıl,26007,4665175.txt
26008,3 Man 1784,1784-01-03,ROTHAUS,4,-Leo..hard Fornat® von \.angense®-,26008,4665175.txt
26009,3 Man 1784,1784-01-03,ROTHAUS,4,"Michael. Kern von Bamberg b 2- Mnf,",26009,4665175.txt
26010,3 Man 1784,1784-01-03,ROTHAUS,4,‚Frautz Remavn yon Conttanz & 3- Muß.,26010,4665175.txt
26011,3 Man 1784,1784-01-03,ROTHAUS,4,Yon'nico Ante! iniettj di LU82N®,26011,4665175.txt
26012,3 Man 1784,1784-01-03,ROTHAUS,4,"Put-j und Frau von St, Gallen.",26012,4665175.txt
26013,3 Man 1784,1784-01-03,ROTHAUS,4,Den de Mylan,26013,4665175.txt
26014,3 Man 1784,1784-01-03,ROTHAUS,4,Ther. fia Schweitzerin von Worblisgen £ 2. Mufi.,26014,4665175.txt
26015,3 Man 1784,1784-01-03,ROTHAUS,4,= Em: anuel W yl vou Länguau- 463; 2,26015,4665175.txt
26016,3 Man 1784,1784-01-03,ROTHAUS,4,"4 Handw. os ""Landl",26016,4665175.txt
26017,3 Man 1784,1784-01-03,RAABEN,6,"En Herfort, von Glarus f 2 u",26017,4665175.txt
26018,3 Man 1784,1784-01-03,RAABEN,6,"- Door. Rothbletz, Hr. ""Stefl: in] von Aaranı =",26018,4665175.txt
26019,3 Man 1784,1784-01-03,RAABEN,6,- Poftmeffter 9 itz von a = :,26019,4665175.txt
26020,3 Man 1784,1784-01-03,RAABEN,6,3 2 >: Leipziger Euuemanı 2,26020,4665175.txt
26021,3 Man 1784,1784-01-03,RAABEN,6,"heran, g Haodw |  Landl.",26021,4665175.txt
26022,3 Man 1784,1784-01-03,RAABEN,6,4 0.,26022,4665175.txt
26023,3 Man 1784,1784-01-03,RAABEN,6,Bu,26023,4665175.txt
26024,3 Man 1784,1784-01-03,RAABEN,6,Zee;,26024,4665175.txt
26025,3 Man 1784,1784-01-03,RAABEN,6,"us LE UE N, >",26025,4665175.txt
26026,3 Man 1784,1784-01-03,RAABEN,6,"- Fr. Bayha‘ von Surtgardt, 6 Handw, = |",26026,4665175.txt
26027,3 Man 1784,1784-01-03,RAABEN,6,"er, Martin @° ‚shändler, aus Böhmen ee.",26027,4665175.txt
26028,3 Man 1784,1784-01-03,RAABEN,6,Späth von 3 |brunn. =,26028,4665175.txt
26029,3 Man 1784,1784-01-03,RAABEN,6,"roEsSTL Te,",26029,4665175.txt
26030,3 Man 1784,1784-01-03,RAABEN,6,Bi. Be Eelishes von Littau f. 2,26030,4665175.txt
26031,3 Man 1784,1784-01-03,RAABEN,6,"dam Schaffner von eukel and,",26031,4665175.txt
26032,3 Man 1784,1784-01-03,RAABEN,6,"in, Schaffhauser Fuhrmant: 52",26032,4665175.txt
26033,3 Man 1784,1784-01-03,SCHWANEN,9,Me Conrad Ott von Schönenberg-,26033,4665175.txt
26034,3 Man 1784,1784-01-03,SCHWANEN,9,> ee von ansliens =,26034,4665175.txt
26035,8 Aprilis 1784,1784-04-08,ADLER,3,Mr. Salvador Pitzala de Myanfp,26035,4665190.txt
26036,8 Aprilis 1784,1784-04-08,ADLER,3,Bernhard Bourbon de Mylan. 3,26036,4665190.txt
26037,8 Aprilis 1784,1784-04-08,ADLER,3,"er Schwaben: 3 HandW. 6 Landl,",26037,4665190.txt
26038,8 Aprilis 1784,1784-04-08,ADLER,3,Josepha. Schreyvoglin von Walatshute,26038,4665190.txt
26039,8 Aprilis 1784,1784-04-08,ADLER,3,Fir. Brix Glashändler aus. Böhmen f. 4,26039,4665190.txt
26040,8 Aprilis 1784,1784-04-08,ADLER,3,"Benunonn] de Mylan Faiseur des Mesch,",26040,4665190.txt
26041,8 Aprilis 1784,1784-04-08,ADLER,3,":  Allemanio, Mr Botte di Mergdtzio.",26041,4665190.txt
26042,8 Aprilis 1784,1784-04-08,ADLER,3,Frau Leewänderin von Nürnbergt =,26042,4665190.txt
26043,8 Aprilis 1784,1784-04-08,ADLER,3,"- > Schwaben, 4 Landm. 3 Handw.",26043,4665190.txt
26044,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,Mr. Joh. Maria Pitzala de Mylanıl |,26044,4665190.txt
26045,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,= ‚Kühnhold von. Nürnberg:,26045,4665190.txt
26046,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,- » Rumisperger von Liechtenfteg.,26046,4665190.txt
26047,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,"Patzj und Frau von St, Gallens, |",26047,4665190.txt
26048,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,"-_Delfant de Mylan, R",26048,4665190.txt
26049,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,Jean: F ainternie d’ Auvergne 5 2,26049,4665190.txt
26050,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,Leonh4rd Fornaro ‘von Langense®- =,26050,4665190.txt
26051,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,27 ‘Schwaben :\ skande 3 Handwe,26051,4665190.txt
26052,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,Br. Arnold von Dengspiel.,26052,4665190.txt
26053,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,a Dieihelm von Lachen h 3-:,26053,4665190.txt
26054,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,Jud Wolf Dreyfull von Endign.>,26054,4665190.txt
26055,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,003 Handw 2 Lande. ®,26055,4665190.txt
26056,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,"Hr. Bayha von Suttgardt, eg Handw.",26056,4665190.txt
26057,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,Eh Martin Glashändler; aus Böhmen 2,26057,4665190.txt
26058,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,BL Burckhardt von Merischwanden 2%,26058,4665190.txt
26059,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,® Esgetschweiler von Wangen... 3,26059,4665190.txt
26060,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,"Hr, Berchtold f. 2. ausTyrol",26060,4665190.txt
26061,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,Samuel | eser von: Gundischweil,26061,4665190.txt
26062,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,Joh Problj aus dem Frickhalt » ',26062,4665190.txt
26063,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,ı Brisgäuer Tuchhändler.,26063,4665190.txt
26064,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,"ss Land 2, Handw.",26064,4665190.txt
26065,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,no CHWANE Ns,26065,4665190.txt
26066,8 Aprilis 1784,1784-04-08,HIRSCHEN,5,"Ä Däppeler von Tägerfelden 1, ern",26066,4665190.txt
26067,2 Aprilis 1784,1784-04-02,SCHWERDT,1,| Hr. Bundts Praefident von Salis von Chuyte,26067,4665195.txt
26068,2 Aprilis 1784,1784-04-02,SCHWERDT,1,"Hr, Müller von Waldkirch :",26068,4665195.txt
26069,2 Aprilis 1784,1784-04-02,SCHWERDT,1,"Michellettj di- 2 en zona, Dentil-",26069,4665195.txt
26070,2 Aprilis 1784,1784-04-02,SCHWERDT,1,—_ Friell von Franckentha a =,26070,4665195.txt
26071,2 Aprilis 1784,1784-04-02,SCHWERDT,1,Mr.& Mademoifselle Siiberbauer de Prag 7,26071,4665195.txt
26072,2 Aprilis 1784,1784-04-02,SCHWERDT,1,Madame de Langenftein Mr. Mathej = Sinlbugt { “,26072,4665195.txt
26073,2 Aprilis 1784,1784-04-02,SCHWERDT,1,Mr de Brabeck de Hildesheim 13,26073,4665195.txt
26074,2 Aprilis 1784,1784-04-02,SCHWERDT,1,-° Müller von Deichel.,26074,4665195.txt
26075,2 Aprilis 1784,1784-04-02,SCHWERDT,1,‘Mayer de Berne ER,26075,4665195.txt
26076,2 Aprilis 1784,1784-04-02,SCHWERDT,1,_ Wechton de Boschiavo 1.,26076,4665195.txt
26077,2 Aprilis 1784,1784-04-02,SCHWERDT,1,Zündel von De een ? ga,26077,4665195.txt
26078,2 Aprilis 1784,1784-04-02,STORCHEN,2,"Br. Kieffer von Maria-Kirch,",26078,4665195.txt
26079,2 Aprilis 1784,1784-04-02,STORCHEN,2,"u Haim’yon Esch henbach,",26079,4665195.txt
26080,2 Aprilis 1784,1784-04-02,STORCHEN,2,"1.Sehwab., an",26080,4665195.txt
26081,2 Aprilis 1784,1784-04-02,SCHWERDT,1,er Schreyvoglin von Nraldisun,26081,4665195.txt
26082,2 Aprilis 1784,1784-04-02,SCHWERDT,1,"Mr. Renne d.Auvergne,",26082,4665195.txt
26083,2 Aprilis 1784,1784-04-02,SCHWERDT,1,.. Beikort. ‚von Steilslingen. u = =,26083,4665195.txt
26084,2 Aprilis 1784,1784-04-02,SCHWERDT,1,"3 Handw, =",26084,4665195.txt
26085,2 Aprilis 1784,1784-04-02,SCHWERDT,1,Mr Beannonnj de My lan Faiseur des Mesch,26085,4665195.txt
26086,2 Aprilis 1784,1784-04-02,SCHWERDT,1,Frau Leewänderin‘ von ‚Nürnberg f =,26086,4665195.txt
26087,2 Aprilis 1784,1784-04-02,SCHWERDT,1,ı Landmann. 4 Handwercker.,26087,4665195.txt
26088,2 Aprilis 1784,1784-04-02,HIRSCHEN,5,Mr. Joh. Maria Pitzala’de Mylanı 2,26088,4665195.txt
26089,2 Aprilis 1784,1784-04-02,HIRSCHEN,5,: h Kühnbold. ‘von Nürnberg“,26089,4665195.txt
26090,2 Aprilis 1784,1784-04-02,HIRSCHEN,5,".Patej und, Frau 'yon.St, ‚Gallen",26090,4665195.txt
26091,2 Aprilis 1784,1784-04-02,HIRSCHEN,5,"| “ Deflant de‘ Myl lan, =",26091,4665195.txt
26092,2 Aprilis 1784,1784-04-02,HIRSCHEN,5,"jene Fainternie d’ ""Auwergne: ß 2 i",26092,4665195.txt
26093,2 Aprilis 1784,1784-04-02,HIRSCHEN,5,a Fornaro von Langenses: =,26093,4665195.txt
26094,2 Aprilis 1784,1784-04-02,HIRSCHEN,5,"5 ı Handw. 3, Landh",26094,4665195.txt
26095,2 Aprilis 1784,1784-04-02,RAABEN,6,"-r 3 Piemont scher Sergent,",26095,4665195.txt
26096,2 Aprilis 1784,1784-04-02,RAABEN,6,—— - and’ 3 Hand ad,26096,4665195.txt
26097,2 Aprilis 1784,1784-04-02,SEEDEN,421,"Er. Bi von in Suttgardt, eg. Handw,",26097,4665195.txt
26098,2 Aprilis 1784,1784-04-02,SEEDEN,421,‚Samuel Nigg von Glarus ee er,26098,4665195.txt
26099,2 Aprilis 1784,1784-04-02,SEEDEN,421,R 0 E s S L I,26099,4665195.txt
26100,2 Aprilis 1784,1784-04-02,SEEDEN,421,: x Handy eo. m,26100,4665195.txt
26101,14 Aprilis 1734,1734-04-14,STORCHEN,2,Br. Kieffer von Maria-Kirch.,26101,4665199.txt
26102,14 Aprilis 1734,1734-04-14,STORCHEN,2,Adam Renfer von Längnat f 2»,26102,4665199.txt
26103,14 Aprilis 1734,1734-04-14,STORCHEN,2,- Schwab. — 7 Landl,26103,4665199.txt
26104,14 Aprilis 1734,1734-04-14,STORCHEN,2,"Josepha Schreyvoglin von Waldtshut,",26104,4665199.txt
26105,14 Aprilis 1734,1734-04-14,STORCHEN,2,"- Mr, Renne d.Auvergne, |",26105,4665199.txt
26106,14 Aprilis 1734,1734-04-14,STORCHEN,2,Beifort von Steilslingen fe! |,26106,4665199.txt
26107,14 Aprilis 1734,1734-04-14,STORCHEN,2,"Schwaben, _ 1 laudm. 3 Handw.",26107,4665199.txt
26108,14 Aprilis 1734,1734-04-14,STORCHEN,2,"Mr. Beaunonnj. de Mylan Faiseur des Mesch,",26108,4665199.txt
26109,14 Aprilis 1734,1734-04-14,STORCHEN,2,Yır. Brix Glashiändler aus Böhmen ti. 2%,26109,4665199.txt
26110,14 Aprilis 1734,1734-04-14,STORCHEN,2,—— Lochmamı Aadorfl +,26110,4665199.txt
26111,14 Aprilis 1734,1734-04-14,STORCHEN,2,- Frau l.eewänderin von Nürnberg k 2%,26111,4665199.txt
26112,14 Aprilis 1734,1734-04-14,STORCHEN,2,>= Auna.Grütrerf von viullen Gh 2»,26112,4665199.txt
26113,14 Aprilis 1734,1734-04-14,STORCHEN,2,"Maria ""Bedillerin aus Tyrol,",26113,4665199.txt
26114,14 Aprilis 1734,1734-04-14,STORCHEN,2,Mr. Zambra de Mylan |,26114,4665199.txt
